Meter Sequential - Variable Length - CSV kWh - Electricity
Report Date,08/06/23 00:00:00
Report Run Date,08/06/23 09:05:45
Company Name,GS - Opco Angel 1 Limited
Reporting Set,HH 1200010232050 - K19TB01223
Meters in Reporting Set,1

Company Name,Site Name,Online Meter Name,MPAN,Meter ID,Type,Est,Date,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,00:00
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,17/02/21,68.805,66.445,64.295,65.170,69.175,61.860,67.165,63.740,65.265,70.480,65.745,65.925,72.635,69.875,74.840,72.840,69.100,65.985,68.885,70.710,51.745,52.685,55.445,54.550,51.555,51.245,52.020,53.635,52.405,55.445,57.715,57.920,53.715,64.035,66.605,64.765,62.230,63.055,63.570,63.980,63.495,62.555,66.030,60.020,61.065,60.940,60.545,57.225
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,18/02/21,58.580,57.695,58.430,58.160,57.120,52.780,52.710,53.190,54.055,59.930,57.820,56.650,62.545,64.500,70.395,69.080,69.370,64.975,62.225,59.035,52.760,50.825,51.920,53.825,51.450,52.760,53.410,52.960,52.385,51.710,53.670,51.495,51.155,53.775,57.610,59.915,56.430,60.880,63.620,67.740,65.600,65.715,70.570,70.035,66.250,62.515,59.990,59.380
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,19/02/21,61.500,64.670,67.820,63.490,60.515,62.080,57.705,58.225,61.360,63.460,64.180,70.260,66.530,66.545,67.045,65.070,66.255,62.915,63.745,63.305,56.190,61.005,55.685,53.140,52.885,54.225,57.965,58.555,54.405,54.940,53.035,52.690,51.820,52.385,53.785,55.220,54.105,56.140,52.425,54.635,55.250,53.575,53.685,54.305,54.450,53.950,51.885,56.045
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,20/02/21,57.600,54.620,48.776,47.750,53.260,50.835,53.355,50.325,51.325,51.145,49.730,50.320,53.415,50.230,57.065,56.060,52.925,51.350,50.680,51.925,50.820,50.090,51.325,54.100,52.140,52.675,50.820,50.965,48.033,48.647,54.035,52.035,48.682,50.610,50.180,54.920,55.840,56.370,58.610,56.515,54.775,56.385,56.380,57.585,57.300,56.545,55.545,58.565
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,21/02/21,64.795,64.070,61.845,53.635,55.675,56.235,55.380,56.085,55.795,55.020,55.480,59.170,61.140,59.690,57.500,55.590,57.305,56.670,58.070,59.950,57.970,58.935,58.050,57.650,56.975,59.725,59.365,56.340,54.615,57.415,57.540,58.130,50.975,52.385,52.110,51.260,52.195,52.900,54.585,53.440,50.740,51.180,50.970,49.738,48.243,49.319,51.765,49.515
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,22/02/21,53.695,52.880,50.550,45.986,46.349,47.213,49.971,48.199,47.399,46.029,48.218,48.864,53.845,54.070,54.650,52.435,54.800,49.023,45.216,46.899,46.355,51.695,50.065,53.375,49.243,48.493,50.930,51.360,46.530,49.235,49.095,49.248,48.928,55.115,50.860,53.715,54.185,57.090,60.660,59.375,62.770,62.805,64.280,63.130,63.975,63.835,57.815,64.425
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,23/02/21,65.805,64.140,67.565,65.085,65.850,63.250,62.080,63.765,62.515,62.840,55.330,61.860,61.610,59.845,62.470,61.970,60.225,61.255,62.380,58.670,54.255,54.640,51.190,50.045,50.420,52.205,52.290,50.895,50.080,53.885,53.345,50.955,50.860,53.160,61.400,55.900,56.375,56.870,63.180,54.870,55.050,59.130,57.865,64.280,59.855,59.485,56.435,57.930
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,24/02/21,57.820,57.245,55.645,52.400,48.743,48.467,49.792,51.710,52.565,54.780,56.755,61.210,59.225,62.280,71.400,65.885,64.500,64.745,68.995,63.360,59.185,60.330,62.620,59.990,50.055,56.925,63.110,58.885,54.225,53.160,51.470,53.720,57.695,61.085,61.585,58.690,58.705,61.965,65.870,61.740,61.490,59.880,63.880,61.455,61.320,60.820,57.150,54.430
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,25/02/21,55.530,55.845,50.470,55.275,51.735,51.800,50.585,49.311,49.613,50.035,56.505,64.325,61.280,62.765,67.795,65.700,66.805,66.245,63.005,62.155,54.400,52.290,54.630,52.605,53.440,53.200,55.065,55.085,53.210,53.940,54.385,53.585,54.475,55.955,62.985,66.920,61.825,60.735,62.260,62.880,60.710,63.880,65.015,66.420,61.755,62.615,63.790,64.485
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,26/02/21,63.420,59.120,59.910,62.165,54.095,51.635,57.905,59.840,62.585,61.405,59.930,71.570,72.320,79.005,81.705,76.505,75.015,75.415,75.630,69.270,58.905,62.615,65.810,64.135,55.485,57.005,53.965,50.880,49.952,50.655,51.470,50.845,56.685,59.790,62.405,69.270,63.640,67.270,62.695,60.635,63.580,69.870,66.970,65.915,65.035,66.990,70.815,61.300
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,27/02/21,57.480,63.530,72.020,60.370,61.055,55.540,57.475,56.180,52.835,53.580,60.335,75.445,76.875,77.760,76.475,74.265,78.885,75.445,70.170,67.910,60.945,63.745,65.285,63.900,56.880,59.865,58.230,57.835,54.485,55.845,60.840,66.120,57.055,62.570,64.560,63.065,63.515,64.755,67.295,65.870,64.200,64.795,67.920,67.255,66.110,64.365,63.400,57.605
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,28/02/21,56.755,61.845,64.425,61.235,65.285,66.720,65.755,64.730,66.065,65.585,65.800,74.400,74.510,77.870,79.290,72.305,80.300,82.785,84.120,81.650,66.625,70.165,70.585,73.265,60.285,62.160,63.795,62.615,63.930,60.125,61.710,62.670,60.165,65.305,65.430,66.635,65.825,69.430,69.880,68.150,67.445,65.150,70.395,65.905,66.325,73.445,67.805,65.670
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,01/03/21,73.070,75.645,65.665,61.650,61.390,70.880,70.485,67.775,66.245,68.815,64.450,68.400,78.240,78.180,91.460,80.770,77.440,76.260,78.690,70.285,60.770,58.645,63.250,64.795,59.235,61.580,58.810,56.045,53.960,59.790,63.135,63.420,56.555,59.325,60.935,67.470,71.175,78.460,79.090,77.255,81.925,79.335,81.215,81.785,80.105,84.060,84.240,86.475
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,02/03/21,79.725,78.975,79.605,73.735,71.660,72.100,71.420,68.915,68.955,72.660,73.065,71.330,74.515,82.325,81.190,73.180,72.610,74.095,74.790,70.220,62.700,65.960,67.815,70.160,63.180,61.165,65.645,60.930,61.095,64.625,59.315,58.740,55.540,59.685,70.990,74.885,65.020,70.660,74.410,78.905,76.715,80.435,81.630,79.650,74.130,76.725,72.025,73.900
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,03/03/21,69.415,67.040,70.425,65.555,70.435,72.510,70.465,68.890,70.995,73.105,70.210,70.525,76.320,70.160,79.760,82.055,80.840,83.725,85.575,82.340,69.540,65.725,68.795,70.600,63.420,66.240,66.425,66.795,61.330,64.020,63.610,62.475,61.670,65.985,70.380,80.625,68.470,72.285,75.010,75.250,81.270,77.990,84.410,79.385,73.310,73.565,68.335,72.755
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,04/03/21,70.210,68.230,68.935,67.915,58.670,60.180,65.350,61.000,62.445,68.305,66.755,65.820,74.365,77.945,77.620,76.130,79.925,75.995,71.345,73.395,61.610,61.350,59.450,59.595,60.255,57.080,56.280,57.680,54.940,58.800,57.625,57.085,55.790,58.835,64.235,67.195,64.135,75.210,82.745,81.935,75.745,75.390,72.705,77.575,65.830,67.295,68.320,67.090
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,05/03/21,70.085,75.600,81.155,76.490,77.490,82.600,78.080,71.820,73.715,75.545,71.770,75.205,74.560,80.665,81.740,69.800,75.995,77.650,78.880,73.845,60.325,62.040,63.985,63.510,63.240,63.480,59.020,59.475,61.355,61.475,55.110,56.905,57.835,60.365,60.645,66.720,63.895,70.650,71.005,74.450,75.440,74.585,80.600,73.805,69.820,66.890,68.680,69.845
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,06/03/21,71.825,71.400,79.655,73.060,69.180,71.075,75.525,72.290,70.750,76.625,73.650,83.200,83.645,81.815,82.550,71.085,73.575,67.770,70.140,68.555,59.375,58.225,62.170,57.720,54.480,55.320,55.295,56.595,55.425,55.495,62.220,64.735,52.730,56.460,59.145,73.070,59.900,61.440,63.880,65.410,65.720,72.475,71.755,72.005,72.900,78.250,74.395,78.430
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,07/03/21,78.185,78.845,81.190,72.100,69.730,70.940,70.040,69.910,70.060,65.945,68.300,75.455,73.390,73.840,69.405,70.520,74.985,73.090,76.240,78.490,64.565,69.770,70.415,60.605,55.555,53.575,54.930,55.810,52.540,56.445,58.270,52.425,54.630,61.690,64.940,73.630,64.600,70.715,69.235,70.945,69.685,70.380,72.375,69.525,70.425,68.930,67.160,69.800
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,08/03/21,72.025,72.255,68.555,65.915,59.465,57.335,57.420,59.280,63.895,63.855,66.200,71.290,72.065,73.590,75.115,71.475,86.685,83.250,77.920,75.170,65.740,68.130,73.495,67.180,54.195,57.920,57.480,60.825,61.595,60.120,59.540,54.595,54.020,55.365,62.780,64.160,61.165,72.845,76.705,78.890,77.355,74.960,83.120,81.585,73.055,77.230,71.855,68.955
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,09/03/21,64.800,66.560,68.795,68.135,60.640,56.665,56.140,56.800,57.620,60.415,62.390,64.050,73.195,70.605,71.755,71.075,72.825,71.125,74.735,68.020,58.165,61.965,60.595,61.045,57.515,64.645,63.990,60.210,55.000,53.325,58.030,57.915,54.480,55.100,62.605,67.800,65.160,66.980,69.480,71.125,69.715,71.385,68.570,66.880,64.320,63.410,60.695,60.110
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,10/03/21,58.230,58.335,58.490,58.465,54.165,53.380,53.720,55.585,56.010,56.140,57.335,61.125,69.970,70.645,74.700,69.985,70.060,68.785,70.345,70.175,59.865,63.740,58.915,61.905,58.370,64.565,65.845,70.405,62.080,66.940,65.315,68.810,63.530,63.150,72.685,72.640,71.480,76.875,83.780,85.055,90.040,88.845,77.755,74.100,70.660,61.215,57.850,59.875
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,11/03/21,58.860,62.845,61.505,59.370,61.855,60.740,54.090,58.645,57.790,56.140,58.205,62.445,73.660,71.685,75.500,76.130,79.850,79.680,70.760,67.800,60.200,57.430,56.835,58.195,57.850,58.220,54.490,53.280,51.325,53.570,53.430,55.710,54.160,57.955,58.350,58.260,59.185,63.905,69.385,69.085,82.100,73.415,67.590,67.355,65.670,60.315,57.795,58.480
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,12/03/21,60.855,57.900,54.870,52.095,53.435,50.810,51.490,51.300,52.345,54.525,53.830,58.720,64.525,67.870,71.680,68.185,67.360,72.335,73.415,68.045,61.315,56.075,56.450,56.615,55.190,56.610,60.550,54.020,55.610,54.395,54.575,53.530,47.930,49.325,52.855,58.485,55.175,57.590,59.110,58.775,60.730,60.555,62.090,62.210,61.600,54.770,56.130,56.640
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,13/03/21,53.965,58.180,54.500,53.045,48.331,48.032,48.128,52.850,50.320,48.433,50.560,66.975,65.105,61.385,62.305,66.045,61.065,59.625,54.755,64.205,52.575,53.280,55.035,57.875,48.014,47.155,49.408,50.690,45.886,45.709,46.343,47.885,46.522,47.072,45.952,53.470,49.282,50.110,56.085,62.975,66.125,69.040,66.270,65.540,59.500,60.955,62.355,61.165
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,14/03/21,57.410,56.150,53.440,53.460,50.555,53.025,53.625,51.890,51.385,59.770,57.500,61.355,60.570,63.365,65.665,63.065,61.000,65.885,63.660,64.490,57.145,59.195,58.335,58.070,53.770,53.605,53.945,52.775,52.980,55.935,56.760,55.955,54.440,58.040,57.320,61.095,59.950,60.925,61.670,65.545,66.030,73.580,62.840,66.840,63.925,56.905,54.845,56.575
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,15/03/21,57.725,55.250,58.445,56.725,54.410,50.520,52.750,53.650,52.270,50.465,53.530,66.385,65.495,62.905,64.875,63.670,59.210,58.760,57.195,53.875,51.535,59.120,63.665,62.775,55.430,56.020,56.440,53.980,54.395,53.925,54.900,56.440,58.050,62.400,68.170,67.845,63.290,66.055,65.110,69.565,67.700,66.240,63.350,66.980,68.825,70.900,68.910,60.525
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,16/03/21,55.085,55.875,58.265,54.675,57.205,56.045,54.620,49.434,47.578,53.080,52.055,56.505,62.045,68.165,71.535,69.240,64.155,66.480,63.970,62.355,54.470,55.055,54.410,53.820,57.520,61.710,55.115,55.645,48.769,51.590,51.895,53.870,50.430,53.280,52.725,57.215,58.450,63.630,71.030,71.840,68.205,65.615,66.385,66.845,58.715,60.375,58.590,63.435
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,17/03/21,63.840,60.625,55.315,60.955,53.145,47.165,50.615,52.180,47.791,49.184,57.700,61.695,63.885,63.670,68.965,62.495,63.170,72.650,69.815,64.215,57.805,58.950,60.180,60.145,61.335,60.150,63.305,62.515,63.660,62.035,55.470,56.210,54.765,55.855,60.925,64.355,61.880,64.605,63.125,65.455,66.620,68.935,69.860,67.915,65.045,63.065,63.655,65.980
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,18/03/21,69.550,74.655,76.515,62.665,60.395,64.920,58.605,58.035,62.970,59.965,59.485,70.230,76.765,67.805,68.525,66.030,68.870,66.560,64.355,60.785,55.060,56.145,58.445,57.225,58.385,57.255,58.195,58.490,55.340,57.840,58.345,59.930,55.605,55.105,58.355,62.240,64.045,64.990,68.800,66.735,68.235,72.180,67.200,62.595,65.025,62.210,60.875,58.215
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,19/03/21,56.455,62.095,65.375,61.075,56.875,58.125,58.540,62.810,61.895,58.345,59.945,66.745,69.105,66.885,70.805,68.860,76.175,72.805,69.180,68.370,62.775,61.675,60.095,61.895,58.725,57.765,57.615,57.145,54.290,49.763,54.905,57.500,53.525,54.460,57.175,57.755,55.850,56.775,58.950,60.330,62.400,59.705,62.990,65.645,58.800,55.320,63.035,62.915
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,20/03/21,64.570,63.820,61.695,54.385,51.535,55.910,56.160,57.625,60.960,59.090,56.610,69.290,69.920,68.225,68.650,63.275,65.125,63.610,59.605,58.925,56.165,57.825,60.560,57.590,58.150,57.735,56.985,58.610,55.845,51.785,52.600,53.395,50.600,51.430,54.345,64.495,58.420,58.640,60.870,62.155,59.450,62.060,63.775,62.605,62.145,56.440,54.035,63.475
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,21/03/21,65.610,64.235,64.340,58.880,52.895,52.210,51.795,53.775,55.250,55.810,61.005,72.140,69.345,71.630,66.735,64.710,60.945,63.365,68.650,65.075,56.040,60.865,63.505,58.660,54.635,53.745,53.800,56.615,48.969,49.587,51.120,50.280,48.482,49.530,49.587,58.095,61.135,60.410,60.520,61.290,59.075,60.085,61.345,61.690,56.655,58.035,59.140,64.895
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,22/03/21,66.215,67.655,59.120,55.025,52.755,51.730,54.440,54.050,59.285,59.070,63.020,60.780,62.215,61.255,65.855,61.285,56.585,56.210,57.235,52.010,49.003,52.045,53.785,52.645,53.715,52.850,51.995,54.395,49.076,47.872,48.500,53.045,52.245,58.165,59.960,65.895,55.970,66.360,68.600,76.385,72.165,76.025,70.555,67.385,69.520,66.370,63.370,62.505
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,23/03/21,61.980,61.710,64.485,65.765,61.900,57.130,59.185,63.660,65.360,68.800,73.405,74.775,73.570,71.950,73.435,74.540,76.850,72.015,67.345,63.795,54.630,55.210,56.345,58.720,54.410,57.270,56.210,55.565,50.975,49.937,51.980,50.410,46.845,54.475,56.050,64.780,57.700,61.625,65.965,70.560,69.790,71.725,68.645,69.945,64.535,65.055,65.930,65.270
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,24/03/21,64.665,68.870,69.755,65.335,61.960,62.155,59.590,61.965,59.820,62.530,64.965,67.995,69.560,71.060,73.985,68.755,71.330,67.900,71.895,68.935,55.200,58.865,59.505,60.580,52.470,52.495,51.015,49.608,52.265,51.360,51.500,53.345,50.490,52.965,58.810,61.155,55.980,61.005,62.330,68.205,64.530,60.710,62.620,60.605,60.515,58.105,56.945,58.760
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,25/03/21,59.455,61.235,66.230,62.515,58.780,54.740,54.150,52.790,54.060,54.670,59.235,62.580,66.480,65.090,71.995,74.075,77.835,73.340,72.370,66.510,56.260,55.280,52.260,52.025,55.290,52.495,51.600,50.375,47.946,51.440,51.395,49.440,46.400,51.100,55.780,55.070,56.260,58.430,65.235,71.360,70.345,70.455,68.965,65.050,57.585,54.445,51.670,51.440
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,26/03/21,51.630,59.660,56.640,54.735,52.150,52.380,54.215,53.530,55.230,56.155,61.920,68.500,67.610,70.000,71.350,67.225,62.450,58.895,54.035,52.890,50.345,52.390,53.240,51.795,52.045,57.790,48.354,45.984,48.295,47.776,47.437,48.839,46.336,49.248,49.952,53.975,53.685,54.100,56.555,54.470,58.145,63.460,60.515,61.835,57.675,61.415,62.825,59.415
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,27/03/21,57.155,58.550,61.265,53.685,45.976,48.736,54.380,49.710,48.288,49.088,55.690,72.325,69.940,68.820,68.230,62.025,67.640,68.705,68.995,67.315,60.510,61.155,54.985,55.365,53.140,53.605,55.310,55.285,53.405,56.635,55.410,53.100,46.583,47.565,49.395,58.660,51.570,53.830,55.235,52.845,54.860,55.940,60.520,56.685,54.995,52.500,52.845,60.760
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,28/03/21,56.820,52.020,51.870,48.490,44.032,43.891,46.298,45.088,44.058,50.995,54.880,58.445,58.240,63.520,61.675,63.065,64.225,62.930,64.475,61.155,60.555,59.465,52.925,53.810,55.720,57.295,55.130,53.410,53.765,52.080,53.080,54.480,55.900,56.815,55.965,60.485,62.925,63.895,60.530,60.755,66.615,63.755,59.510,52.975,53.880,56.985
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,29/03/21,60.225,58.740,53.810,50.400,49.424,48.410,46.957,45.076,45.958,49.453,47.315,51.485,56.700,57.060,67.155,61.170,61.400,67.890,71.135,63.545,56.550,56.550,56.195,56.615,56.975,55.190,55.685,52.545,50.820,51.085,54.010,55.215,52.255,52.245,54.275,54.735,50.265,51.460,58.315,59.215,57.105,56.665,60.150,60.160,60.955,58.300,56.595,54.335
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,30/03/21,52.525,53.060,52.710,49.899,49.748,46.765,43.943,46.189,46.650,45.018,45.767,54.790,60.050,59.735,64.155,60.760,61.585,61.540,60.390,61.515,57.775,58.530,54.380,52.390,52.490,52.110,49.616,47.872,48.071,48.691,50.000,48.740,46.234,46.195,50.880,53.175,53.890,57.560,57.675,60.550,63.235,62.490,60.845,60.185,56.210,55.375,56.960,58.285
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,31/03/21,56.280,55.505,55.140,55.595,53.655,52.400,51.255,51.490,53.160,53.445,52.360,61.135,64.630,66.325,70.035,61.715,63.115,62.350,63.705,58.880,58.090,55.725,55.510,57.400,55.640,53.315,53.720,52.105,51.885,51.775,49.864,53.075,52.950,52.285,53.225,55.130,57.250,54.535,63.310,60.070,58.615,59.865,60.020,62.520,59.625,60.130,53.305,52.080
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,01/04/21,50.880,49.201,49.287,49.517,49.933,49.728,50.125,47.949,47.360,47.322,49.530,53.260,59.595,57.440,59.905,62.590,57.500,56.785,56.485,52.480,52.105,52.655,52.645,53.485,54.710,54.375,51.725,52.495,48.757,49.248,51.415,49.999,46.516,45.895,47.328,49.990,51.710,54.400,58.645,54.400,54.630,54.590,56.615,58.225,56.135,54.560,54.380,54.315
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,02/04/21,49.031,49.978,57.280,60.190,58.170,47.426,49.050,49.888,48.186,47.482,49.018,57.035,55.890,54.310,64.725,61.515,56.255,54.460,53.260,49.801,50.390,47.742,46.682,48.666,51.845,51.965,48.683,49.191,51.135,49.454,49.773,49.747,48.122,51.305,53.870,53.315,58.090,59.155,57.910,57.855,63.410,60.770,55.865,55.595,57.465,52.885,47.957,53.815
"GS - Opco Angel 1 Limited","Doubletree By Hilton London Angel Kings Cross","HH 1200010232050 - K19TB01223",1200010232050,K19TB01223,KWH,A,03/04/21,50.075,49.550,58.820,56.755,56.310,54.160,50.075,49.103,49.664,49.920,46.714,59.180,68.370,70.970,68.960,65.095,49.800,57.470,60.665,56.275,52.235,50.480,50.450,52.690,47.690,48.621,53.835,49.608,47.111,47.136,45.754,44.634,45.274,44.333,47.687,53.580,54.535,60.975,61.910,62.815,57.880,60.175,63.685,63.820,57.790,56.925,58.285,60.275
