Meter Sequential - Variable Length - CSV kWh - Electricity
Report Date,08/06/2023 00:00
Report Run Date,08/06/2023 09:05
Company Name,GS - Opco Angel 1 Limited
Reporting Set,HH 1200010232050 - K19TB01223
Meters in Reporting Set,1

Company Name,Site Name,Online Meter Name,MPAN,Meter ID,Type,Est,Date,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30,00:00,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,17/02/2021,68.805,66.445,64.295,65.17,69.175,61.86,67.165,63.74,65.265,70.48,65.745,65.925,72.635,69.875,74.84,72.84,69.1,65.985,68.885,70.71,51.745,52.685,55.445,54.55,51.555,51.245,52.02,53.635,52.405,55.445,57.715,57.92,53.715,64.035,66.605,64.765,62.23,63.055,63.57,63.98,63.495,62.555,66.03,60.02,61.065,60.94,60.545,57.225,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,18/02/2021,58.58,57.695,58.43,58.16,57.12,52.78,52.71,53.19,54.055,59.93,57.82,56.65,62.545,64.5,70.395,69.08,69.37,64.975,62.225,59.035,52.76,50.825,51.92,53.825,51.45,52.76,53.41,52.96,52.385,51.71,53.67,51.495,51.155,53.775,57.61,59.915,56.43,60.88,63.62,67.74,65.6,65.715,70.57,70.035,66.25,62.515,59.99,59.38,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,19/02/2021,61.5,64.67,67.82,63.49,60.515,62.08,57.705,58.225,61.36,63.46,64.18,70.26,66.53,66.545,67.045,65.07,66.255,62.915,63.745,63.305,56.19,61.005,55.685,53.14,52.885,54.225,57.965,58.555,54.405,54.94,53.035,52.69,51.82,52.385,53.785,55.22,54.105,56.14,52.425,54.635,55.25,53.575,53.685,54.305,54.45,53.95,51.885,56.045,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,20/02/2021,57.6,54.62,48.776,47.75,53.26,50.835,53.355,50.325,51.325,51.145,49.73,50.32,53.415,50.23,57.065,56.06,52.925,51.35,50.68,51.925,50.82,50.09,51.325,54.1,52.14,52.675,50.82,50.965,48.033,48.647,54.035,52.035,48.682,50.61,50.18,54.92,55.84,56.37,58.61,56.515,54.775,56.385,56.38,57.585,57.3,56.545,55.545,58.565,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,21/02/2021,64.795,64.07,61.845,53.635,55.675,56.235,55.38,56.085,55.795,55.02,55.48,59.17,61.14,59.69,57.5,55.59,57.305,56.67,58.07,59.95,57.97,58.935,58.05,57.65,56.975,59.725,59.365,56.34,54.615,57.415,57.54,58.13,50.975,52.385,52.11,51.26,52.195,52.9,54.585,53.44,50.74,51.18,50.97,49.738,48.243,49.319,51.765,49.515,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,22/02/2021,53.695,52.88,50.55,45.986,46.349,47.213,49.971,48.199,47.399,46.029,48.218,48.864,53.845,54.07,54.65,52.435,54.8,49.023,45.216,46.899,46.355,51.695,50.065,53.375,49.243,48.493,50.93,51.36,46.53,49.235,49.095,49.248,48.928,55.115,50.86,53.715,54.185,57.09,60.66,59.375,62.77,62.805,64.28,63.13,63.975,63.835,57.815,64.425,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,23/02/2021,65.805,64.14,67.565,65.085,65.85,63.25,62.08,63.765,62.515,62.84,55.33,61.86,61.61,59.845,62.47,61.97,60.225,61.255,62.38,58.67,54.255,54.64,51.19,50.045,50.42,52.205,52.29,50.895,50.08,53.885,53.345,50.955,50.86,53.16,61.4,55.9,56.375,56.87,63.18,54.87,55.05,59.13,57.865,64.28,59.855,59.485,56.435,57.93,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,24/02/2021,57.82,57.245,55.645,52.4,48.743,48.467,49.792,51.71,52.565,54.78,56.755,61.21,59.225,62.28,71.4,65.885,64.5,64.745,68.995,63.36,59.185,60.33,62.62,59.99,50.055,56.925,63.11,58.885,54.225,53.16,51.47,53.72,57.695,61.085,61.585,58.69,58.705,61.965,65.87,61.74,61.49,59.88,63.88,61.455,61.32,60.82,57.15,54.43,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,25/02/2021,55.53,55.845,50.47,55.275,51.735,51.8,50.585,49.311,49.613,50.035,56.505,64.325,61.28,62.765,67.795,65.7,66.805,66.245,63.005,62.155,54.4,52.29,54.63,52.605,53.44,53.2,55.065,55.085,53.21,53.94,54.385,53.585,54.475,55.955,62.985,66.92,61.825,60.735,62.26,62.88,60.71,63.88,65.015,66.42,61.755,62.615,63.79,64.485,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,26/02/2021,63.42,59.12,59.91,62.165,54.095,51.635,57.905,59.84,62.585,61.405,59.93,71.57,72.32,79.005,81.705,76.505,75.015,75.415,75.63,69.27,58.905,62.615,65.81,64.135,55.485,57.005,53.965,50.88,49.952,50.655,51.47,50.845,56.685,59.79,62.405,69.27,63.64,67.27,62.695,60.635,63.58,69.87,66.97,65.915,65.035,66.99,70.815,61.3,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,27/02/2021,57.48,63.53,72.02,60.37,61.055,55.54,57.475,56.18,52.835,53.58,60.335,75.445,76.875,77.76,76.475,74.265,78.885,75.445,70.17,67.91,60.945,63.745,65.285,63.9,56.88,59.865,58.23,57.835,54.485,55.845,60.84,66.12,57.055,62.57,64.56,63.065,63.515,64.755,67.295,65.87,64.2,64.795,67.92,67.255,66.11,64.365,63.4,57.605,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,28/02/2021,56.755,61.845,64.425,61.235,65.285,66.72,65.755,64.73,66.065,65.585,65.8,74.4,74.51,77.87,79.29,72.305,80.3,82.785,84.12,81.65,66.625,70.165,70.585,73.265,60.285,62.16,63.795,62.615,63.93,60.125,61.71,62.67,60.165,65.305,65.43,66.635,65.825,69.43,69.88,68.15,67.445,65.15,70.395,65.905,66.325,73.445,67.805,65.67,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,01/03/2021,73.07,75.645,65.665,61.65,61.39,70.88,70.485,67.775,66.245,68.815,64.45,68.4,78.24,78.18,91.46,80.77,77.44,76.26,78.69,70.285,60.77,58.645,63.25,64.795,59.235,61.58,58.81,56.045,53.96,59.79,63.135,63.42,56.555,59.325,60.935,67.47,71.175,78.46,79.09,77.255,81.925,79.335,81.215,81.785,80.105,84.06,84.24,86.475,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,02/03/2021,79.725,78.975,79.605,73.735,71.66,72.1,71.42,68.915,68.955,72.66,73.065,71.33,74.515,82.325,81.19,73.18,72.61,74.095,74.79,70.22,62.7,65.96,67.815,70.16,63.18,61.165,65.645,60.93,61.095,64.625,59.315,58.74,55.54,59.685,70.99,74.885,65.02,70.66,74.41,78.905,76.715,80.435,81.63,79.65,74.13,76.725,72.025,73.9,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,03/03/2021,69.415,67.04,70.425,65.555,70.435,72.51,70.465,68.89,70.995,73.105,70.21,70.525,76.32,70.16,79.76,82.055,80.84,83.725,85.575,82.34,69.54,65.725,68.795,70.6,63.42,66.24,66.425,66.795,61.33,64.02,63.61,62.475,61.67,65.985,70.38,80.625,68.47,72.285,75.01,75.25,81.27,77.99,84.41,79.385,73.31,73.565,68.335,72.755,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,04/03/2021,70.21,68.23,68.935,67.915,58.67,60.18,65.35,61,62.445,68.305,66.755,65.82,74.365,77.945,77.62,76.13,79.925,75.995,71.345,73.395,61.61,61.35,59.45,59.595,60.255,57.08,56.28,57.68,54.94,58.8,57.625,57.085,55.79,58.835,64.235,67.195,64.135,75.21,82.745,81.935,75.745,75.39,72.705,77.575,65.83,67.295,68.32,67.09,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,05/03/2021,70.085,75.6,81.155,76.49,77.49,82.6,78.08,71.82,73.715,75.545,71.77,75.205,74.56,80.665,81.74,69.8,75.995,77.65,78.88,73.845,60.325,62.04,63.985,63.51,63.24,63.48,59.02,59.475,61.355,61.475,55.11,56.905,57.835,60.365,60.645,66.72,63.895,70.65,71.005,74.45,75.44,74.585,80.6,73.805,69.82,66.89,68.68,69.845,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,06/03/2021,71.825,71.4,79.655,73.06,69.18,71.075,75.525,72.29,70.75,76.625,73.65,83.2,83.645,81.815,82.55,71.085,73.575,67.77,70.14,68.555,59.375,58.225,62.17,57.72,54.48,55.32,55.295,56.595,55.425,55.495,62.22,64.735,52.73,56.46,59.145,73.07,59.9,61.44,63.88,65.41,65.72,72.475,71.755,72.005,72.9,78.25,74.395,78.43,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,07/03/2021,78.185,78.845,81.19,72.1,69.73,70.94,70.04,69.91,70.06,65.945,68.3,75.455,73.39,73.84,69.405,70.52,74.985,73.09,76.24,78.49,64.565,69.77,70.415,60.605,55.555,53.575,54.93,55.81,52.54,56.445,58.27,52.425,54.63,61.69,64.94,73.63,64.6,70.715,69.235,70.945,69.685,70.38,72.375,69.525,70.425,68.93,67.16,69.8,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,08/03/2021,72.025,72.255,68.555,65.915,59.465,57.335,57.42,59.28,63.895,63.855,66.2,71.29,72.065,73.59,75.115,71.475,86.685,83.25,77.92,75.17,65.74,68.13,73.495,67.18,54.195,57.92,57.48,60.825,61.595,60.12,59.54,54.595,54.02,55.365,62.78,64.16,61.165,72.845,76.705,78.89,77.355,74.96,83.12,81.585,73.055,77.23,71.855,68.955,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,09/03/2021,64.8,66.56,68.795,68.135,60.64,56.665,56.14,56.8,57.62,60.415,62.39,64.05,73.195,70.605,71.755,71.075,72.825,71.125,74.735,68.02,58.165,61.965,60.595,61.045,57.515,64.645,63.99,60.21,55,53.325,58.03,57.915,54.48,55.1,62.605,67.8,65.16,66.98,69.48,71.125,69.715,71.385,68.57,66.88,64.32,63.41,60.695,60.11,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,10/03/2021,58.23,58.335,58.49,58.465,54.165,53.38,53.72,55.585,56.01,56.14,57.335,61.125,69.97,70.645,74.7,69.985,70.06,68.785,70.345,70.175,59.865,63.74,58.915,61.905,58.37,64.565,65.845,70.405,62.08,66.94,65.315,68.81,63.53,63.15,72.685,72.64,71.48,76.875,83.78,85.055,90.04,88.845,77.755,74.1,70.66,61.215,57.85,59.875,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,11/03/2021,58.86,62.845,61.505,59.37,61.855,60.74,54.09,58.645,57.79,56.14,58.205,62.445,73.66,71.685,75.5,76.13,79.85,79.68,70.76,67.8,60.2,57.43,56.835,58.195,57.85,58.22,54.49,53.28,51.325,53.57,53.43,55.71,54.16,57.955,58.35,58.26,59.185,63.905,69.385,69.085,82.1,73.415,67.59,67.355,65.67,60.315,57.795,58.48,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,12/03/2021,60.855,57.9,54.87,52.095,53.435,50.81,51.49,51.3,52.345,54.525,53.83,58.72,64.525,67.87,71.68,68.185,67.36,72.335,73.415,68.045,61.315,56.075,56.45,56.615,55.19,56.61,60.55,54.02,55.61,54.395,54.575,53.53,47.93,49.325,52.855,58.485,55.175,57.59,59.11,58.775,60.73,60.555,62.09,62.21,61.6,54.77,56.13,56.64,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,13/03/2021,53.965,58.18,54.5,53.045,48.331,48.032,48.128,52.85,50.32,48.433,50.56,66.975,65.105,61.385,62.305,66.045,61.065,59.625,54.755,64.205,52.575,53.28,55.035,57.875,48.014,47.155,49.408,50.69,45.886,45.709,46.343,47.885,46.522,47.072,45.952,53.47,49.282,50.11,56.085,62.975,66.125,69.04,66.27,65.54,59.5,60.955,62.355,61.165,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,14/03/2021,57.41,56.15,53.44,53.46,50.555,53.025,53.625,51.89,51.385,59.77,57.5,61.355,60.57,63.365,65.665,63.065,61,65.885,63.66,64.49,57.145,59.195,58.335,58.07,53.77,53.605,53.945,52.775,52.98,55.935,56.76,55.955,54.44,58.04,57.32,61.095,59.95,60.925,61.67,65.545,66.03,73.58,62.84,66.84,63.925,56.905,54.845,56.575,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,15/03/2021,57.725,55.25,58.445,56.725,54.41,50.52,52.75,53.65,52.27,50.465,53.53,66.385,65.495,62.905,64.875,63.67,59.21,58.76,57.195,53.875,51.535,59.12,63.665,62.775,55.43,56.02,56.44,53.98,54.395,53.925,54.9,56.44,58.05,62.4,68.17,67.845,63.29,66.055,65.11,69.565,67.7,66.24,63.35,66.98,68.825,70.9,68.91,60.525,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,16/03/2021,55.085,55.875,58.265,54.675,57.205,56.045,54.62,49.434,47.578,53.08,52.055,56.505,62.045,68.165,71.535,69.24,64.155,66.48,63.97,62.355,54.47,55.055,54.41,53.82,57.52,61.71,55.115,55.645,48.769,51.59,51.895,53.87,50.43,53.28,52.725,57.215,58.45,63.63,71.03,71.84,68.205,65.615,66.385,66.845,58.715,60.375,58.59,63.435,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,17/03/2021,63.84,60.625,55.315,60.955,53.145,47.165,50.615,52.18,47.791,49.184,57.7,61.695,63.885,63.67,68.965,62.495,63.17,72.65,69.815,64.215,57.805,58.95,60.18,60.145,61.335,60.15,63.305,62.515,63.66,62.035,55.47,56.21,54.765,55.855,60.925,64.355,61.88,64.605,63.125,65.455,66.62,68.935,69.86,67.915,65.045,63.065,63.655,65.98,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,18/03/2021,69.55,74.655,76.515,62.665,60.395,64.92,58.605,58.035,62.97,59.965,59.485,70.23,76.765,67.805,68.525,66.03,68.87,66.56,64.355,60.785,55.06,56.145,58.445,57.225,58.385,57.255,58.195,58.49,55.34,57.84,58.345,59.93,55.605,55.105,58.355,62.24,64.045,64.99,68.8,66.735,68.235,72.18,67.2,62.595,65.025,62.21,60.875,58.215,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,19/03/2021,56.455,62.095,65.375,61.075,56.875,58.125,58.54,62.81,61.895,58.345,59.945,66.745,69.105,66.885,70.805,68.86,76.175,72.805,69.18,68.37,62.775,61.675,60.095,61.895,58.725,57.765,57.615,57.145,54.29,49.763,54.905,57.5,53.525,54.46,57.175,57.755,55.85,56.775,58.95,60.33,62.4,59.705,62.99,65.645,58.8,55.32,63.035,62.915,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,20/03/2021,64.57,63.82,61.695,54.385,51.535,55.91,56.16,57.625,60.96,59.09,56.61,69.29,69.92,68.225,68.65,63.275,65.125,63.61,59.605,58.925,56.165,57.825,60.56,57.59,58.15,57.735,56.985,58.61,55.845,51.785,52.6,53.395,50.6,51.43,54.345,64.495,58.42,58.64,60.87,62.155,59.45,62.06,63.775,62.605,62.145,56.44,54.035,63.475,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,21/03/2021,65.61,64.235,64.34,58.88,52.895,52.21,51.795,53.775,55.25,55.81,61.005,72.14,69.345,71.63,66.735,64.71,60.945,63.365,68.65,65.075,56.04,60.865,63.505,58.66,54.635,53.745,53.8,56.615,48.969,49.587,51.12,50.28,48.482,49.53,49.587,58.095,61.135,60.41,60.52,61.29,59.075,60.085,61.345,61.69,56.655,58.035,59.14,64.895,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,22/03/2021,66.215,67.655,59.12,55.025,52.755,51.73,54.44,54.05,59.285,59.07,63.02,60.78,62.215,61.255,65.855,61.285,56.585,56.21,57.235,52.01,49.003,52.045,53.785,52.645,53.715,52.85,51.995,54.395,49.076,47.872,48.5,53.045,52.245,58.165,59.96,65.895,55.97,66.36,68.6,76.385,72.165,76.025,70.555,67.385,69.52,66.37,63.37,62.505,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,23/03/2021,61.98,61.71,64.485,65.765,61.9,57.13,59.185,63.66,65.36,68.8,73.405,74.775,73.57,71.95,73.435,74.54,76.85,72.015,67.345,63.795,54.63,55.21,56.345,58.72,54.41,57.27,56.21,55.565,50.975,49.937,51.98,50.41,46.845,54.475,56.05,64.78,57.7,61.625,65.965,70.56,69.79,71.725,68.645,69.945,64.535,65.055,65.93,65.27,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,24/03/2021,64.665,68.87,69.755,65.335,61.96,62.155,59.59,61.965,59.82,62.53,64.965,67.995,69.56,71.06,73.985,68.755,71.33,67.9,71.895,68.935,55.2,58.865,59.505,60.58,52.47,52.495,51.015,49.608,52.265,51.36,51.5,53.345,50.49,52.965,58.81,61.155,55.98,61.005,62.33,68.205,64.53,60.71,62.62,60.605,60.515,58.105,56.945,58.76,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,25/03/2021,59.455,61.235,66.23,62.515,58.78,54.74,54.15,52.79,54.06,54.67,59.235,62.58,66.48,65.09,71.995,74.075,77.835,73.34,72.37,66.51,56.26,55.28,52.26,52.025,55.29,52.495,51.6,50.375,47.946,51.44,51.395,49.44,46.4,51.1,55.78,55.07,56.26,58.43,65.235,71.36,70.345,70.455,68.965,65.05,57.585,54.445,51.67,51.44,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,26/03/2021,51.63,59.66,56.64,54.735,52.15,52.38,54.215,53.53,55.23,56.155,61.92,68.5,67.61,70,71.35,67.225,62.45,58.895,54.035,52.89,50.345,52.39,53.24,51.795,52.045,57.79,48.354,45.984,48.295,47.776,47.437,48.839,46.336,49.248,49.952,53.975,53.685,54.1,56.555,54.47,58.145,63.46,60.515,61.835,57.675,61.415,62.825,59.415,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,27/03/2021,57.155,58.55,61.265,53.685,45.976,48.736,54.38,49.71,48.288,49.088,55.69,72.325,69.94,68.82,68.23,62.025,67.64,68.705,68.995,67.315,60.51,61.155,54.985,55.365,53.14,53.605,55.31,55.285,53.405,56.635,55.41,53.1,46.583,47.565,49.395,58.66,51.57,53.83,55.235,52.845,54.86,55.94,60.52,56.685,54.995,52.5,52.845,60.76,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,28/03/2021,56.82,52.02,51.87,48.49,44.032,43.891,46.298,45.088,44.058,50.995,54.88,58.445,58.24,63.52,61.675,63.065,64.225,62.93,64.475,61.155,60.555,59.465,52.925,53.81,55.72,57.295,55.13,53.41,53.765,52.08,53.08,54.48,55.9,56.815,55.965,60.485,62.925,63.895,60.53,60.755,66.615,63.755,59.51,52.975,53.88,56.985,,,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,29/03/2021,60.225,58.74,53.81,50.4,49.424,48.41,46.957,45.076,45.958,49.453,47.315,51.485,56.7,57.06,67.155,61.17,61.4,67.89,71.135,63.545,56.55,56.55,56.195,56.615,56.975,55.19,55.685,52.545,50.82,51.085,54.01,55.215,52.255,52.245,54.275,54.735,50.265,51.46,58.315,59.215,57.105,56.665,60.15,60.16,60.955,58.3,56.595,54.335,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,30/03/2021,52.525,53.06,52.71,49.899,49.748,46.765,43.943,46.189,46.65,45.018,45.767,54.79,60.05,59.735,64.155,60.76,61.585,61.54,60.39,61.515,57.775,58.53,54.38,52.39,52.49,52.11,49.616,47.872,48.071,48.691,50,48.74,46.234,46.195,50.88,53.175,53.89,57.56,57.675,60.55,63.235,62.49,60.845,60.185,56.21,55.375,56.96,58.285,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,31/03/2021,56.28,55.505,55.14,55.595,53.655,52.4,51.255,51.49,53.16,53.445,52.36,61.135,64.63,66.325,70.035,61.715,63.115,62.35,63.705,58.88,58.09,55.725,55.51,57.4,55.64,53.315,53.72,52.105,51.885,51.775,49.864,53.075,52.95,52.285,53.225,55.13,57.25,54.535,63.31,60.07,58.615,59.865,60.02,62.52,59.625,60.13,53.305,52.08,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,01/04/2021,50.88,49.201,49.287,49.517,49.933,49.728,50.125,47.949,47.36,47.322,49.53,53.26,59.595,57.44,59.905,62.59,57.5,56.785,56.485,52.48,52.105,52.655,52.645,53.485,54.71,54.375,51.725,52.495,48.757,49.248,51.415,49.999,46.516,45.895,47.328,49.99,51.71,54.4,58.645,54.4,54.63,54.59,56.615,58.225,56.135,54.56,54.38,54.315,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,02/04/2021,49.031,49.978,57.28,60.19,58.17,47.426,49.05,49.888,48.186,47.482,49.018,57.035,55.89,54.31,64.725,61.515,56.255,54.46,53.26,49.801,50.39,47.742,46.682,48.666,51.845,51.965,48.683,49.191,51.135,49.454,49.773,49.747,48.122,51.305,53.87,53.315,58.09,59.155,57.91,57.855,63.41,60.77,55.865,55.595,57.465,52.885,47.957,53.815,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,03/04/2021,50.075,49.55,58.82,56.755,56.31,54.16,50.075,49.103,49.664,49.92,46.714,59.18,68.37,70.97,68.96,65.095,49.8,57.47,60.665,56.275,52.235,50.48,50.45,52.69,47.69,48.621,53.835,49.608,47.111,47.136,45.754,44.634,45.274,44.333,47.687,53.58,54.535,60.975,61.91,62.815,57.88,60.175,63.685,63.82,57.79,56.925,58.285,60.275,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,04/04/2021,66.505,63.045,69.245,65.16,61.165,57.475,53.875,53.02,55.83,54.285,57.785,68.235,62.555,64.21,68.175,67.94,72.105,75.61,72.345,69.665,64.355,67.01,67.43,63.13,52.92,53.715,55.42,56.17,53.53,51.76,50.38,49.793,50.635,47.912,53.04,54.9,53.56,51.3,56.395,58.865,59.795,59.2,59.88,60.335,62.935,57.225,55.11,55.325,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,05/04/2021,63.325,63.99,59.625,55.5,52.935,52.03,58.335,59.78,61.44,62.74,64.97,66.2,66.05,66.795,65.045,59.8,57.075,57.39,57.645,56.39,55.16,55.895,57.42,57.81,56.12,57.92,57.57,57.995,55.58,55.245,52.375,54.63,53.685,52.43,53.235,56.185,59.04,69.14,69.725,65.18,63.365,58.53,60.92,62.655,65.255,68.835,67.43,72.75,,
GS - Opco Angel 1 Limited,Doubletree By Hilton London Angel Kings Cross,HH 1200010232050 - K19TB01223,1.20001E+12,K19TB01223,KWH,A,06/04/2021,70.585,71.735,63.605,66.975,68.39,67.925,64.045,66.71,66.25,72.785,69.14,76.02,77.695,77.665,80.49,81.275,66.14,64.57,65.655,57.4,56.545,55.41,56.055,58.255,58.005,60.235,59.9,58.14,54.36,57.23,57.605,62.58,57.495,60.505,57.965,61.54,72.52,76.29,80.04,80.375,79.085,83.29,82.085,82.42,82.345,82.36,78.105,77.345,,
